state	year	name	type	city	county	district	enroll	mmr	overall	xrel	xmed	xper
Arizona	2018-19	Centerra Mirage Elementary	Public	Goodyear	Maricopa	NA	51	98.04	-1	NA	NA	1.96
Arizona	2018-19	Ira A Murphy	Public	Peoria	Maricopa	NA	51	98.04	-1	NA	NA	1.96
Arizona	2018-19	Liberty Elementary School-85254	Public	Scottsdale	Maricopa	NA	51	98.04	-1	NA	NA	5.88
Arizona	2018-19	Villa De Paz Elementary	Public	Phoenix	Maricopa	NA	51	98.04	-1	NA	NA	NA
Arizona	2018-19	Coronado K-8	Public	Tucson	Pima	NA	50	98	-1	NA	NA	2
Arizona	2018-19	Indian Wells Elementary	Public	Indian Wells	Navajo	NA	50	98	-1	NA	NA	2
Arizona	2018-19	W V Whitmore Elementary	Public	Tucson	Pima	NA	50	98	-1	NA	NA	2
Arizona	2018-19	Anza Trail Elementary	Public	Sahuarita	Pima	NA	98	97.96	-1	NA	NA	2.04
Arizona	2018-19	Curiel	Public	Eloy	Pinal	NA	98	97.96	-1	NA	2.04	NA
Arizona	2018-19	Imagine Elementary At Cortez Park	Charter	Phoenix	Maricopa	NA	98	97.96	-1	NA	NA	1.02
Arizona	2018-19	Ironwood Elementary	Public	Tucson	Pima	NA	98	97.96	-1	NA	NA	1.02
Arizona	2018-19	Palomino Primary	Public	Phoenix	Maricopa	NA	146	97.95	-1	NA	NA	1.37
Arizona	2018-19	Charles W Harris Elementary	Public	Phoenix	Maricopa	NA	97	97.94	-1	NA	NA	NA
Arizona	2018-19	G Frank Davidson	Public	Phoenix	Maricopa	NA	97	97.94	-1	NA	NA	NA
Arizona	2018-19	Tierra Del Sol Elementary	Public	Somerton	Yuma	NA	97	97.94	-1	NA	NA	NA
Arizona	2018-19	Flora Thew Elementary	Public	Tempe	Maricopa	NA	96	97.92	-1	NA	NA	3.13
Arizona	2018-19	Las Brisas Elementary	Public	Glendale	Maricopa	NA	96	97.92	-1	NA	NA	4.17
Arizona	2018-19	Sirrine Elementary	Public	Chandler	Maricopa	NA	48	97.92	-1	NA	2.08	2.08
Arizona	2018-19	William C Jack	Public	Glendale	Maricopa	NA	142	97.89	-1	NA	0.7	2.11
Arizona	2018-19	Country Place Elementary	Public	Tolleson	Maricopa	NA	94	97.87	-1	NA	NA	2.13
Arizona	2018-19	Ford Elementary	Public	Tucson	Pima	NA	47	97.87	-1	NA	NA	2.13
Arizona	2018-19	Harvest Preparatory Academy - Goodyear	Charter	Goodyear	Maricopa	NA	47	97.87	-1	NA	NA	2.13
Arizona	2018-19	Knox Elementary	Public	Chandler	Maricopa	NA	94	97.87	-1	NA	NA	3.19
Arizona	2018-19	Magnet Traditional	Public	Phoenix	Maricopa	NA	47	97.87	-1	NA	NA	NA
Arizona	2018-19	Marshall Elementary	Public	Tucson	Pima	NA	47	97.87	-1	NA	NA	2.13
Arizona	2018-19	Mission Manor Elementary	Public	Tucson	Pima	NA	92	97.83	-1	NA	NA	NA
Arizona	2018-19	Tartesso Elementary	Public	Buckeye	Maricopa	NA	92	97.83	-1	NA	NA	2.17
Arizona	2018-19	Dorothy Stinson	Public	Safford	Graham	NA	91	97.8	-1	NA	NA	NA
Arizona	2018-19	Lincoln Elementary	Public	Mesa	Maricopa	NA	91	97.8	-1	NA	NA	2.2
Arizona	2018-19	Harold Steele Elementary	Public	Tucson	Pima	NA	45	97.78	-1	NA	NA	2.22
Arizona	2018-19	Larkspur Elementary	Public	Phoenix	Maricopa	NA	45	97.78	-1	NA	NA	NA
Arizona	2018-19	Maie Bartlett Heard	Public	Phoenix	Maricopa	NA	45	97.78	-1	NA	NA	NA
Arizona	2018-19	Manzanita	Public	Tucson	Pima	NA	90	97.78	-1	NA	NA	3.33
Arizona	2018-19	Yuma Lutheran	Private	Yuma	Yuma	NA	45	97.78	-1	NA	NA	2.22
Arizona	2018-19	Patterson Elementary	Public	Gilbert	Maricopa	NA	89	97.75	-1	NA	NA	3.37
Arizona	2018-19	Saint John Vianney Catholic	Private	Goodyear	Maricopa	NA	44	97.73	-1	NA	NA	2.27
Arizona	2018-19	Vista Del Sur Traditional	Public	Laveen	Maricopa	NA	88	97.73	-1	NA	NA	3.41
Arizona	2018-19	Blake Primary	Public	Parker	La Paz	NA	130	97.69	-1	NA	NA	2.31
Arizona	2018-19	Chandler Traditional Academy - Independence	Public	Chandler	Maricopa	NA	128	97.66	-1	NA	NA	2.34
Arizona	2018-19	Sycamore Elementary	Public	Vail	Pima	NA	85	97.65	-1	NA	NA	2.35
Arizona	2018-19	Arroyo	Public	Glendale	Maricopa	NA	42	97.62	-1	NA	NA	2.38
Arizona	2018-19	Hale Elementary	Public	Mesa	Maricopa	NA	84	97.62	-1	NA	NA	3.57
Arizona	2018-19	Houston Elementary	Public	Gilbert	Maricopa	NA	42	97.62	-1	NA	NA	2.38
Arizona	2018-19	Roosevelt Elementary	Public	Mesa	Maricopa	NA	83	97.59	-1	NA	NA	1.2
Arizona	2018-19	Bonnie Brennan	Public	Winslow	Navajo	NA	123	97.56	-1	NA	0.81	1.63
Arizona	2018-19	Brunson-Lee Elementary	Public	Phoenix	Maricopa	NA	82	97.56	-1	NA	NA	2.44
Arizona	2018-19	Thomas A Edison	Public	Phoenix	Maricopa	NA	82	97.56	-1	NA	NA	1.22
Arizona	2018-19	Union Elementary	Public	Tolleson	Maricopa	NA	122	97.54	-1	NA	NA	1.64
Arizona	2018-19	Frances Branden-Pickett Elementary	Public	Queen Creek	Maricopa	NA	81	97.53	-1	NA	NA	3.7
Arizona	2018-19	Walter Douglas Elementary	Public	Tucson	Pima	NA	81	97.53	-1	NA	NA	2.47
Arizona	2018-19	James B Rolle	Public	Yuma	Yuma	NA	121	97.52	-1	NA	NA	2.48
Arizona	2018-19	Sahuarita Primary	Public	Sahuarita	Pima	NA	201	97.51	-1	NA	NA	2.49
Arizona	2018-19	Stanfield Elementary	Public	Stanfield	Pinal	NA	40	97.5	-1	NA	NA	2.5
Arizona	2018-19	C E Rose Elementary	Public	Tucson	Pima	NA	79	97.47	-1	NA	1.27	1.27
Arizona	2018-19	Village Meadows Elementary	Public	Sierra Vista	Cochise	NA	79	97.47	-1	NA	NA	2.53
Arizona	2018-19	Cottonwood Elementary	Public	Tucson	Pima	NA	78	97.44	-1	NA	NA	2.56
Arizona	2018-19	Pedro Guerrero Elementary	Public	Mesa	Maricopa	NA	78	97.44	-1	NA	NA	2.56
Arizona	2018-19	Campo Bello Elementary	Public	Phoenix	Maricopa	NA	77	97.4	-1	NA	NA	2.6
Arizona	2018-19	Fowler Elementary	Public	Phoenix	Maricopa	NA	77	97.4	-1	NA	1.3	NA
Arizona	2018-19	Meridian Elementary	Public	Mesa	Maricopa	NA	77	97.4	-1	NA	1.3	3.9
Arizona	2018-19	Coyote Springs Elementary	Public	Prescott Valley	Yavapai	NA	76	97.37	-1	NA	2.63	1.32
Arizona	2018-19	Henry Hank Oyama	Public	Tucson	Pima	NA	38	97.37	-1	NA	NA	2.63
Arizona	2018-19	Maxine O Bush Elementary	Public	Phoenix	Maricopa	NA	38	97.37	-1	NA	NA	2.63
Arizona	2018-19	Roadrunner Elementary	Public	Phoenix	Maricopa	NA	114	97.37	-1	NA	NA	2.63
Arizona	2018-19	Towne Meadows Elementary	Public	Higley	Maricopa	NA	76	97.37	-1	NA	NA	6.58
Arizona	2018-19	Chaparral Elementary School-85029	Public	Phoenix	Maricopa	NA	75	97.33	-1	NA	NA	4
Arizona	2018-19	Coyote Trail Elementary	Public	Tucson	Pima	NA	75	97.33	-1	NA	1.33	4
Arizona	2018-19	Marshall Ranch Elementary	Public	Glendale	Maricopa	NA	75	97.33	-1	NA	NA	2.67
Arizona	2018-19	Gale Elementary	Public	Tucson	Pima	NA	74	97.3	-1	NA	NA	2.7
Arizona	2018-19	Heartland Ranch Elementary	Public	Coolidge	Pinal	NA	37	97.3	-1	NA	NA	2.7
Arizona	2018-19	Palm Lane Elementary	Public	Phoenix	Maricopa	NA	111	97.3	-1	NA	0.9	0.9
Arizona	2018-19	Saint Mary-Basha Catholic	Private	Chandler	Maricopa	NA	37	97.3	-1	NA	NA	2.7
Arizona	2018-19	Self Development Academy Phoenix	Charter	Phoenix	Maricopa	NA	37	97.3	-1	NA	NA	5.41
Arizona	2018-19	Math And Science Success Academy	Charter	Tucson	Pima	NA	73	97.26	-1	NA	NA	NA
Arizona	2018-19	Sousa Elementary	Public	Mesa	Maricopa	NA	73	97.26	-1	NA	NA	2.74
Arizona	2018-19	Spectrum Elementary	Public	Gilbert	Maricopa	NA	73	97.26	-1	NA	NA	2.74
Arizona	2018-19	Papago	Public	Phoenix	Maricopa	NA	109	97.25	-1	NA	NA	NA
Arizona	2018-19	Garfield	Public	Phoenix	Maricopa	NA	72	97.22	-1	NA	NA	NA
Arizona	2018-19	Park Meadows Elementary	Public	Glendale	Maricopa	NA	108	97.22	-1	NA	2.78	5.56
Arizona	2018-19	Santa Rosa Elementary	Public	Maricopa	Pinal	NA	36	97.22	-1	NA	NA	2.78
Arizona	2018-19	Stevenson Elementary	Public	Douglas	Cochise	NA	72	97.22	-1	NA	NA	NA
Arizona	2018-19	Tully Elementary Accelerated Magnet	Public	Tucson	Pima	NA	36	97.22	-1	NA	NA	2.78
Arizona	2018-19	Glendale American	Public	Glendale	Maricopa	NA	71	97.18	-1	NA	NA	1.41
Arizona	2018-19	Redbird Elementary	Public	Mesa	Maricopa	NA	71	97.18	-1	NA	NA	2.82
Arizona	2018-19	Emerson Elementary	Public	Mesa	Maricopa	NA	105	97.14	-1	NA	NA	1.9
Arizona	2018-19	First Avenue Elementary	Public	San Manuel	Pinal	NA	35	97.14	-1	NA	NA	2.86
Arizona	2018-19	Fort Thomas Elementary	Public	Fort Thomas	Graham	NA	35	97.14	-1	NA	NA	NA
Arizona	2018-19	James W. Rice Elementary	Public	Phoenix	Maricopa	NA	105	97.14	-1	NA	NA	1.9
Arizona	2018-19	Maldonado Amelia Elementary	Public	Tucson	Pima	NA	35	97.14	-1	NA	NA	NA
Arizona	2018-19	Our Lady Of Perpetual Help School-85301	Private	Glendale	Maricopa	NA	35	97.14	-1	NA	NA	NA
Arizona	2018-19	Whittier Elementary School-85006	Public	Phoenix	Maricopa	NA	35	97.14	-1	NA	NA	2.86
Arizona	2018-19	Asu Preparatory Academy - Phoenix Elementary	Public	Phoenix	Maricopa	NA	69	97.1	-1	NA	NA	1.45
Arizona	2018-19	Michael T. Hughes Elementary	Public	Mesa	Maricopa	NA	69	97.1	-1	NA	NA	1.45
Arizona	2018-19	Pima Butte Elementary	Public	Maricopa	Pinal	NA	69	97.1	-1	NA	NA	2.9
Arizona	2018-19	Eva Marshall Elementary	Public	Flagstaff	Coconino	NA	68	97.06	-1	NA	NA	4.41
Arizona	2018-19	Mesquite Elementary	Public	Yuma	Yuma	NA	68	97.06	-1	NA	NA	2.94
Arizona	2018-19	Madrid Neighborhood	Public	Phoenix	Maricopa	NA	67	97.01	-1	NA	NA	NA
Arizona	2018-19	Melvin E Sine	Public	Glendale	Maricopa	NA	67	97.01	-1	NA	1.49	1.49
Arizona	2018-19	Quail Run Elementary	Public	Tucson	Pima	NA	67	97.01	-1	NA	NA	1.49
Arizona	2018-19	Desert Willow Elementary	Public	Tucson	Pima	NA	100	97	-1	NA	NA	2
Arizona	2018-19	Camelback Academy	Charter	Glendale	Maricopa	NA	66	96.97	-1	NA	1.52	4.55
Arizona	2018-19	Colonel Johnston Elementary	Public	Fort Huachuca	Cochise	NA	99	96.97	-1	NA	NA	NA
Arizona	2018-19	Davis Bilingual Magnet	Public	Tucson	Pima	NA	66	96.97	-1	NA	NA	3.03
Arizona	2018-19	Ironwood Elementary	Public	Phoenix	Maricopa	NA	66	96.97	-1	NA	NA	3.03
Arizona	2018-19	Kyrene Del Norte	Public	Tempe	Maricopa	NA	99	96.97	-1	NA	NA	3.03
Arizona	2018-19	Sunnyslope Elementary	Public	Phoenix	Maricopa	NA	66	96.97	-1	NA	NA	6.06
Arizona	2018-19	Odyssey Preperatory Academy - Buckeye Apache	Charter	Buckeye	Maricopa	NA	97	96.91	-1	NA	NA	3.09
Arizona	2018-19	Desert Garden Elementary	Public	Glendale	Maricopa	NA	161	96.89	-1	NA	NA	1.86
Arizona	2018-19	Basis - Flagstaff	Charter	Flagstaff	Coconino	NA	64	96.88	-1	NA	NA	10.94
Arizona	2018-19	Faras Elementary	Public	Pirtleville	Cochise	NA	32	96.88	-1	NA	NA	NA
Arizona	2018-19	St. John Bosco Catholic School Program	Private	Phoenix	Maricopa	NA	32	96.88	-1	NA	NA	6.25
Arizona	2018-19	Hohokam Elementary	Public	Scottsdale	Maricopa	NA	63	96.83	-1	NA	NA	1.59
Arizona	2018-19	Whispering Wind Academy	Public	Phoenix	Maricopa	NA	63	96.83	-1	NA	NA	3.17
Arizona	2018-19	Liberty Elementary	Public	Tucson	Pima	NA	94	96.81	-1	NA	NA	2.13
Arizona	2018-19	Maricopa Elementary	Public	Maricopa	Pinal	NA	125	96.8	-1	NA	1.6	4
Arizona	2018-19	Washington Elementary School-85051	Public	Phoenix	Maricopa	NA	125	96.8	-1	NA	NA	3.2
Arizona	2018-19	Helen Keeling Elementary	Public	Tucson	Pima	NA	62	96.77	-1	NA	NA	1.61
Arizona	2018-19	Pueblo Elementary	Public	Yuma	Yuma	NA	62	96.77	-1	NA	NA	3.23
Arizona	2018-19	Academy Of Math And Science	Charter	Tucson	Pima	NA	92	96.74	-1	NA	NA	6.52
Arizona	2018-19	Frye Elementary	Public	Chandler	Maricopa	NA	92	96.74	-1	NA	NA	5.43
Arizona	2018-19	Santa Fe Elementary	Public	Peoria	Maricopa	NA	92	96.74	-1	NA	1.09	3.26
Arizona	2018-19	Craycroft Elementary	Public	Tucson	Pima	NA	122	96.72	-1	NA	NA	3.28
Arizona	2018-19	Desert Meadows Elementary	Public	Laveen	Maricopa	NA	61	96.72	-1	NA	NA	3.28
Arizona	2018-19	Kiva Elementary	Public	Scottsdale	Maricopa	NA	61	96.72	-1	NA	NA	8.2
Arizona	2018-19	Kyrene De Los Cerritos	Public	Phoenix	Maricopa	NA	61	96.72	-1	NA	NA	1.64
Arizona	2018-19	Mary A Otondo Elementary	Public	Yuma	Yuma	NA	121	96.69	-1	NA	NA	3.31
Arizona	2018-19	Bagdad Elementary	Public	Bagdad	Yavapai	NA	30	96.67	-1	NA	3.33	6.67
Arizona	2018-19	Chandler Traditional Academy - Goodman Campus	Public	Chandler	Maricopa	NA	120	96.67	-1	NA	NA	5.83
Arizona	2018-19	Cochise Elementary	Public	Scottsdale	Maricopa	NA	90	96.67	-1	NA	NA	5.56
Arizona	2018-19	Copper Creek Elementary	Public	Glendale	Maricopa	NA	90	96.67	-1	NA	NA	3.33
Arizona	2018-19	First Baptist Christian Academy	Private	Sierra Vista	Cochise	NA	30	96.67	-1	NA	3.33	NA
Arizona	2018-19	Mountain	Charter	Flagstaff	Coconino	NA	30	96.67	-1	NA	NA	3.33
Arizona	2018-19	Paul Dunbar Lawrence	Public	Phoenix	Maricopa	NA	30	96.67	-1	NA	NA	20
Arizona	2018-19	Saint Theresa Catholic	Private	Phoenix	Maricopa	NA	30	96.67	-1	NA	3.33	NA
Arizona	2018-19	Vesey Elementary	Public	Tucson	Pima	NA	90	96.67	-1	NA	NA	2.22
Arizona	2018-19	Yavapai Elementary	Public	Scottsdale	Maricopa	NA	30	96.67	-1	NA	NA	6.67
Arizona	2018-19	Barcelona Elementary	Public	Glendale	Maricopa	NA	119	96.64	-1	NA	1.68	4.2
Arizona	2018-19	Hopi Elementary	Public	Phoenix	Maricopa	NA	89	96.63	-1	NA	1.12	3.37
Arizona	2018-19	Basis - Mesa	Charter	Mesa	Maricopa	NA	59	96.61	-1	NA	NA	8.47
Arizona	2018-19	San Marcos Elementary	Public	Chandler	Maricopa	NA	59	96.61	-1	NA	1.69	3.39
Arizona	2018-19	Elvira Elementary	Public	Tucson	Pima	NA	88	96.59	-1	NA	NA	2.27
Arizona	2018-19	Esperanza Elementary School-85027	Public	Phoenix	Maricopa	NA	88	96.59	-1	NA	NA	3.41
Arizona	2018-19	Great Hearts Academies - Archway Classical Academy Trivium West	Charter	Goodyear	Maricopa	NA	88	96.59	-1	NA	NA	3.41
Arizona	2018-19	Sunrise Elementary	Public	Yuma	Yuma	NA	88	96.59	-1	NA	NA	1.14
Arizona	2018-19	Amberlea Elementary	Public	Phoenix	Maricopa	NA	58	96.55	-1	NA	NA	3.45
Arizona	2018-19	Basis Chandler Primary South Campus	Charter	Chandler	Maricopa	NA	87	96.55	-1	NA	NA	4.6
Arizona	2018-19	Harriet Johnson Primary	Public	Tucson	Pima	NA	58	96.55	-1	NA	NA	1.72
Arizona	2018-19	Joe Carlson Elementary	Public	Douglas	Cochise	NA	58	96.55	-1	NA	NA	NA
Arizona	2018-19	Marjorie W Estes Elementary	Public	Marana	Pima	NA	87	96.55	-1	NA	NA	4.6
Arizona	2018-19	Sevilla Primary	Public	Phoenix	Maricopa	NA	200	96.5	-1	NA	NA	0.5
Arizona	2018-19	Cheyenne Elementary	Public	Peoria	Maricopa	NA	57	96.49	-1	NA	NA	1.75
Arizona	2018-19	Laird Elementary	Public	Tempe	Maricopa	NA	57	96.49	-1	NA	1.75	1.75
Arizona	2018-19	Sierra Verde Elementary	Public	Glendale	Maricopa	NA	85	96.47	-1	NA	1.18	3.53
Arizona	2018-19	Peralta Elementary	Public	Phoenix	Maricopa	NA	113	96.46	-1	NA	NA	2.65
Arizona	2018-19	Bloom Elementary	Public	Tucson	Pima	NA	56	96.43	-1	NA	NA	3.57
Arizona	2018-19	Clawson	Public	Douglas	Cochise	NA	56	96.43	-1	NA	NA	1.79
Arizona	2018-19	Fruchthendler Elementary	Public	Tucson	Pima	NA	56	96.43	-1	NA	NA	3.57
Arizona	2018-19	Walker Butte K-8	Public	Queen Creek	Pinal	NA	84	96.43	-1	NA	NA	1.19
Arizona	2018-19	Los Amigos Elementary	Public	Tucson	Pima	NA	111	96.4	-1	NA	0.9	4.5
Arizona	2018-19	Keller Elementary	Public	Mesa	Maricopa	NA	83	96.39	-1	NA	NA	4.82
Arizona	2018-19	Manzo Elementary	Public	Tucson	Pima	NA	55	96.36	-1	NA	NA	3.64
Arizona	2018-19	Winifred Harelson Elementary	Public	Tucson	Pima	NA	55	96.36	-1	NA	3.64	3.64
Arizona	2018-19	Metcalf Elementary	Public	Morenci	Greenlee	NA	137	96.35	-1	NA	NA	NA
Arizona	2018-19	Diamondback Elementary	Public	Bullhead City	Mohave	NA	109	96.33	-1	NA	NA	1.83
Arizona	2018-19	Annie Kellond Elementary	Public	Tucson	Pima	NA	81	96.3	-1	NA	NA	3.7
Arizona	2018-19	Carol Rae Ranch Elementary	Public	Gilbert	Maricopa	NA	81	96.3	-1	NA	NA	3.7
Arizona	2018-19	Cesar E Chavez Community	Public	Phoenix	Maricopa	NA	54	96.3	-1	NA	NA	3.7
Arizona	2018-19	Monte Vista Elementary	Public	Phoenix	Maricopa	NA	81	96.3	-1	NA	NA	3.7
Arizona	2018-19	Red Mountain Ranch Elementary	Public	Mesa	Maricopa	NA	54	96.3	-1	NA	NA	5.56
Arizona	2018-19	Southside Community	Charter	Tucson	Pima	NA	27	96.3	-1	NA	NA	3.7
Arizona	2018-19	Thompson Ranch Elementary	Public	El Mirage	Maricopa	NA	81	96.3	-1	NA	NA	4.94
Arizona	2018-19	Basis - Tucson Middle	Charter	Tucson	Pima	NA	161	96.27	-1	NA	0.62	3.11
Arizona	2018-19	Crismon Elementary	Public	Mesa	Maricopa	NA	80	96.25	-1	NA	NA	1.25
Arizona	2018-19	Desert Willow Elementary	Public	Cave Creek	Maricopa	NA	80	96.25	-1	NA	NA	12.5
Arizona	2018-19	Littleton Elementary	Public	Cashion	Maricopa	NA	80	96.25	-1	NA	NA	NA
Arizona	2018-19	Bellair Elementary	Public	Glendale	Maricopa	NA	53	96.23	-1	NA	NA	5.66
Arizona	2018-19	San Tan Elementary	Public	Gilbert	Maricopa	NA	132	96.21	-1	NA	NA	4.55
Arizona	2018-19	Tanque Verde Elementary	Public	Tucson	Pima	NA	79	96.2	-1	NA	NA	6.33
Arizona	2018-19	Casa Academy	Charter	Phoenix	Maricopa	NA	52	96.15	-1	NA	3.85	3.85
Arizona	2018-19	Innovation Academy K-5 Stem	Public	Oro Valley	Pima	NA	78	96.15	-1	NA	NA	5.13
Arizona	2018-19	Paseo Pointe	Public	Laveen	Maricopa	NA	130	96.15	-1	NA	NA	3.85
Arizona	2018-19	Sonoran Science Academy - Tucson	Charter	Tucson	Pima	NA	52	96.15	-1	NA	NA	3.85
Arizona	2018-19	Tomahawk Elementary	Public	Phoenix	Maricopa	NA	104	96.15	-1	NA	NA	NA
Arizona	2018-19	Alta Vista Elementary	Public	Phoenix	Maricopa	NA	103	96.12	-1	NA	NA	3.88
Arizona	2018-19	Dos Rios Elementary	Public	Tolleson	Maricopa	NA	77	96.1	-1	NA	NA	2.6
Arizona	2018-19	Solano	Public	Phoenix	Maricopa	NA	77	96.1	-1	NA	3.9	3.9
Arizona	2018-19	Arredondo Elementary	Public	Tempe	Maricopa	NA	76	96.05	-1	NA	NA	5.26
Arizona	2018-19	Indian Bend Elementary	Public	Phoenix	Maricopa	NA	76	96.05	-1	NA	NA	3.95
Arizona	2018-19	Bennett Academy - Venture Site	Charter	Phoenix	Maricopa	NA	25	96	-1	NA	4	4
Arizona	2018-19	Dr Howard K Conley Elementary	Public	Chandler	Maricopa	NA	100	96	-1	NA	NA	4
Arizona	2018-19	Irving Elementary	Public	Mesa	Maricopa	NA	75	96	-1	NA	NA	5.33
Arizona	2018-19	Kathryn Sue Simonton Elementary	Public	Queen Creek	Pinal	NA	50	96	-1	NA	NA	4
Arizona	2018-19	Leman Academy Of Excellence - Sierra Vista	Charter	Sierra Vista	Cochise	NA	75	96	-1	NA	NA	4
Arizona	2018-19	Madison Camelview Elementary	Public	Phoenix	Maricopa	NA	125	96	-1	NA	4	4
Arizona	2018-19	Moon Mountain	Public	Phoenix	Maricopa	NA	75	96	-1	NA	1.33	6.67
Arizona	2018-19	Phoenix Collegiate Academy Charter	Charter	Phoenix	Maricopa	NA	50	96	-1	NA	NA	4
Arizona	2018-19	Soleng Tom Elementary	Public	Tucson	Pima	NA	75	96	-1	NA	NA	4
Arizona	2018-19	Academy Of Math And Science Camelback	Charter	Phoenix	Maricopa	NA	173	95.95	-1	NA	NA	2.31
Arizona	2018-19	Abraham Lincoln Traditional	Public	Phoenix	Maricopa	NA	74	95.95	-1	NA	NA	5.41
Arizona	2018-19	Asu Preparatory Academy - Polytechnic Elementary	Public	Mesa	Maricopa	NA	74	95.95	-1	NA	NA	6.76
Arizona	2018-19	Calabasas	Public	Rio Rico	Santa Cruz	NA	74	95.95	-1	NA	1.35	1.35
Arizona	2018-19	Sunrise Elementary	Public	Phoenix	Maricopa	NA	74	95.95	-1	NA	NA	5.41
Arizona	2018-19	Liberty Elementary School-85326	Public	Buckeye	Maricopa	NA	49	95.92	-1	NA	NA	2.04
Arizona	2018-19	Lowell	Public	Phoenix	Maricopa	NA	49	95.92	-1	NA	NA	4.08
Arizona	2018-19	Saint John The Evangelist	Private	Tucson	Pima	NA	49	95.92	-1	NA	NA	2.04
Arizona	2018-19	Hudson Elementary	Public	Tempe	Maricopa	NA	73	95.89	-1	NA	NA	4.11
Arizona	2018-19	Lindbergh Elementary	Public	Mesa	Maricopa	NA	73	95.89	-1	NA	NA	1.37
Arizona	2018-19	Quentin Elementary	Public	Avondale	Maricopa	NA	73	95.89	-1	NA	NA	2.74
Arizona	2018-19	Christ's Greenfield Lutheran	Private	Gilbert	Maricopa	NA	24	95.83	-1	NA	NA	4.17
Arizona	2018-19	Liberty Traditional Charter School - Saddleback	Charter	Douglas	Cochise	NA	24	95.83	-1	NA	NA	NA
Arizona	2018-19	Stevenson Elementary	Public	Mesa	Maricopa	NA	96	95.83	-1	NA	NA	3.13
Arizona	2018-19	Young Scholars Academy	Charter	Bullhead City	Mohave	NA	48	95.83	-1	NA	NA	4.17
Arizona	2018-19	Lookout Mountain	Public	Phoenix	Maricopa	NA	167	95.81	-1	NA	NA	4.79
Arizona	2018-19	Circle Cross K-8 Stem Academy	Public	San Tan Valley	Pinal	NA	71	95.77	-1	NA	1.41	1.41
Arizona	2018-19	Scales Technology Academy	Public	Tempe	Maricopa	NA	71	95.77	-1	NA	NA	5.63
Arizona	2018-19	Gladden Farms Elementary	Public	Marana	Pima	NA	94	95.74	-1	NA	NA	3.19
Arizona	2018-19	Pueblo Del Sol Middle	Public	Phoenix	Maricopa	NA	47	95.74	-1	NA	NA	NA
Arizona	2018-19	Robison Elementary	Public	Tucson	Pima	NA	47	95.74	-1	NA	NA	NA
Arizona	2018-19	Saint Thomas The Apostle Catholic	Private	Phoenix	Maricopa	NA	47	95.74	-1	NA	NA	6.38
Arizona	2018-19	Senita Valley Elementary	Public	Tucson	Pima	NA	94	95.74	-1	NA	NA	4.26
Arizona	2018-19	Borton Primary Magnet	Public	Tucson	Pima	NA	70	95.71	-1	NA	1.43	5.71
Arizona	2018-19	Cholla Elementary	Public	Casa Grande	Pinal	NA	70	95.71	-1	NA	2.86	2.86
Arizona	2018-19	Madison Heights Elementary	Public	Phoenix	Maricopa	NA	93	95.7	-1	NA	NA	5.38
Arizona	2018-19	Maryland Elementary	Public	Phoenix	Maricopa	NA	93	95.7	-1	NA	NA	10.75
Arizona	2018-19	Arlington Elementary	Public	Arlington	Maricopa	NA	23	95.65	-1	NA	4.35	4.35
Arizona	2018-19	Beaver Dam Elementary	Public	Littlefield	Mohave	NA	23	95.65	-1	NA	NA	4.35
Arizona	2018-19	Desert Spirit	Public	Glendale	Maricopa	NA	69	95.65	-1	NA	1.45	4.35
Arizona	2018-19	Evergreen Elementary	Public	Casa Grande	Pinal	NA	46	95.65	-1	NA	NA	2.17
Arizona	2018-19	Inca Elementary	Public	Buckeye	Maricopa	NA	69	95.65	-1	NA	NA	4.35
Arizona	2018-19	Mesquite Elementary	Public	Casa Grande	Pinal	NA	69	95.65	-1	NA	2.9	NA
Arizona	2018-19	Sonoma Ranch Elementary	Public	Gilbert	Maricopa	NA	69	95.65	-1	NA	NA	2.9
Arizona	2018-19	T Dale Hancock Elementary	Public	Chandler	Maricopa	NA	92	95.65	-1	NA	NA	3.26
Arizona	2018-19	Horizon	Public	Glendale	Maricopa	NA	91	95.6	-1	NA	NA	8.79
Arizona	2018-19	John E Wright Elementary	Public	Tucson	Pima	NA	91	95.6	-1	NA	2.2	3.3
Arizona	2018-19	Ashton Ranch Elementary	Public	Surprise	Maricopa	NA	68	95.59	-1	NA	NA	5.88
Arizona	2018-19	Kyrene De Los Lagos	Public	Phoenix	Maricopa	NA	113	95.58	-1	NA	NA	4.42
Arizona	2018-19	Amerischools Academy - Yuma North Campus	Charter	Yuma	Yuma	NA	45	95.56	-1	NA	NA	4.44
Arizona	2018-19	Cottonwood Elementary	Public	Casa Grande	Pinal	NA	67	95.52	-1	NA	1.49	NA
Arizona	2018-19	Glenn L Downs	Public	Phoenix	Maricopa	NA	67	95.52	-1	NA	NA	2.99
Arizona	2018-19	West Wing	Public	Peoria	Maricopa	NA	89	95.51	-1	NA	NA	4.49
Arizona	2018-19	Manzanita Elementary	Public	Phoenix	Maricopa	NA	111	95.5	-1	NA	NA	4.5
Arizona	2018-19	Burke Basic	Charter	Mesa	Maricopa	NA	133	95.49	-1	NA	NA	0.75
Arizona	2018-19	Cartwright Elementary	Public	Phoenix	Maricopa	NA	66	95.45	-1	NA	NA	NA
Arizona	2018-19	New World Educational Center	Charter	Phoenix	Maricopa	NA	22	95.45	-1	NA	NA	4.55
Arizona	2018-19	Vail Academy & High	Charter	Tucson	Pima	NA	22	95.45	-1	NA	NA	NA
